"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Age_group","Microorganism","Isolated","Percent"
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Escherichia coli",5009,6
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Escherichia coli",5009,40
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Escherichia coli",5009,6
2019,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Escherichia coli",5009,48
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecalis",1978,8
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecalis",1978,31
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecalis",1978,5
2019,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecalis",1978,55
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecium",1831,10
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecium",1831,32
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecium",1831,6
2019,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecium",1831,52
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Klebsiella pneumoniae",4180,14
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Klebsiella pneumoniae",4180,35
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Klebsiella pneumoniae",4180,9
2019,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Klebsiella pneumoniae",4180,42
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Pseudomonas aeruginosa",1731,9
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Pseudomonas aeruginosa",1731,39
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Pseudomonas aeruginosa",1731,9
2019,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Pseudomonas aeruginosa",1731,44
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Staphylococcus aureus",3481,12
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Staphylococcus aureus",3481,41
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Staphylococcus aureus",3481,8
2019,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Staphylococcus aureus",3481,40
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Streptococcus pneumoniae",228,13
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Streptococcus pneumoniae",228,46
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Streptococcus pneumoniae",228,7
2019,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Streptococcus pneumoniae",228,33
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Acinetobacter spp.",3170,6
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Acinetobacter spp.",3170,40
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Acinetobacter spp.",3170,3
2020,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Acinetobacter spp.",3170,52
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Escherichia coli",4363,5
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Escherichia coli",4363,40
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Escherichia coli",4363,3
2020,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Escherichia coli",4363,52
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecalis",2135,7
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecalis",2135,30
2020,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecalis",2135,2
2020,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecalis",2135,60
